video_id,title,thumbnail,tag_id
sKcCtlyfFp4,「이그니션 2차 패치」 3분 완전 요약!! [메이플스토리 페이지],https://i.ytimg.com/vi/sKcCtlyfFp4/hqdefault.jpg,1
02kvolmhjdM,대놓고 두집살림하다 조강지처 버리고 갈아탄 남자 연예인 TOP3,https://i.ytimg.com/vi/02kvolmhjdM/hqdefault.jpg,1
0ciXzqVUpIs,새로운 남자 등장? 옥주현이 최근 예뻐하는 남배우의 소름돋는 신분상승ㄷㄷㄷ (+DM 싸움),https://i.ytimg.com/vi/0ciXzqVUpIs/hqdefault.jpg,1
0F8FEoScyP0,오디션 추천곡 | 중저음역대추천곡|고음안되시는분들랩포지션댄스포지션서브보컬|,https://i.ytimg.com/vi/0F8FEoScyP0/hqdefault.jpg,1
soQVDN4A3zo,한국과 중국에서 벌어진 똑같은 일 180도 다른 결과에 해외네티즌들 충격받은 이유 ㅋㅋ,https://i.ytimg.com/vi/soQVDN4A3zo/hqdefault.jpg,1
SrBQqRs6UG8,최고의 무동력 비행 TOP8,https://i.ytimg.com/vi/SrBQqRs6UG8/hqdefault.jpg,1
sU7jonIjo8U,이딴 짤이 왜 존재하는거야..? 지금부터 다 설명해드림.zip,https://i.ytimg.com/vi/sU7jonIjo8U/hqdefault.jpg,1
0ytJPGwruLw,스팀을 넘보는 스마일게이트의 야망은 헛된 꿈일까?,https://i.ytimg.com/vi/0ytJPGwruLw/hqdefault.jpg,1
0_tv-qdVX68,디씨멘터리 구독자 이름으로 500만원 기부::공동구매 긴급공지,https://i.ytimg.com/vi/0_tv-qdVX68/hqdefault.jpg,1
1C2_LEcsXME,최근 이수근이 참고참다 인성저격하자 폭로당한 남자배우가 보인 소름끼치는 행동ㄷㄷㄷ (Feat.하나를보면 열),https://i.ytimg.com/vi/1C2_LEcsXME/hqdefault.jpg,1
1f07Nlh1Jj0,손톱에 나타나는 건강 이상 신호 8가지!!,https://i.ytimg.com/vi/1f07Nlh1Jj0/hqdefault.jpg,1
1FLo8pDiKl8,MC 김성주가 '바람의 남자들' 출연차 미스터트롯2를 떠난다?! 영탁에게 메시지가 왔다 이 마지막 소원 성취하게 도와주세요... 영탁은 '바람의 남자들' 출연을 수락?,https://i.ytimg.com/vi/1FLo8pDiKl8/hqdefault.jpg,1
t7Z4dhpAA7A,예쁜 팬에게 작업 걸다가 버림받은 남자아이돌,https://i.ytimg.com/vi/t7Z4dhpAA7A/hqdefault.jpg,1
T9f3dSFa2fs,듀란트 영입에 관심 있는 골스! 재결합에 대한 골스선수들의 반응은! 등 스펜서 NBA 모든 소식 모음!,https://i.ytimg.com/vi/T9f3dSFa2fs/hqdefault.jpg,1
TbkZ0q_3r_Y,역대급 해리포터 게임이 온다! 호그와트 레거시 - 정보 총정리,https://i.ytimg.com/vi/TbkZ0q_3r_Y/hqdefault.jpg,1
TeCfXFwN4Vs,9개월 만에 복귀한 김선호가 전여친에게 당했던 충격적인 만행 ㄷㄷ,https://i.ytimg.com/vi/TeCfXFwN4Vs/hqdefault.jpg,1
1P4k6J1vi9s,하도 거짓말해대서 매니저가 참다 참다 폭로해버린 여자 연예인 TOP3,https://i.ytimg.com/vi/1P4k6J1vi9s/hqdefault.jpg,1
TLU3gLX-4Ok,똥군기 잡다가 인생 자체가 나락간 개그맨 TOP3,https://i.ytimg.com/vi/TLU3gLX-4Ok/hqdefault.jpg,1
TNnXu3BnaZY,최근 새벽 2시 서울 한복판에서 찍힌 영상 한 편 때문에 한국은 천국이냐는 평가가 나오는 이유,https://i.ytimg.com/vi/TNnXu3BnaZY/hqdefault.jpg,1
TOdd-zYp5Uo,착한줄 알았던 국민 아역 박신혜의 19가지 갑질(feat.정준영),https://i.ytimg.com/vi/TOdd-zYp5Uo/hqdefault.jpg,1
tqJWJPqcnMI,방탄소년단 뷔에게 선넘은 정치인 (2030 세계박람회 홍보대사 위촉식),https://i.ytimg.com/vi/tqJWJPqcnMI/hqdefault.jpg,1
2Anbk1uII-4,소고기 못먹는다던 인도 최고 여배우 숯불갈비집에서 온몸 부르르 떤 이유,https://i.ytimg.com/vi/2Anbk1uII-4/hqdefault.jpg,1
2fivlRqlQsU,동네 주민들도 애타게 찾던 인천 당근마켓 그 강아지… 비극적인 소식에 ‘충격’ / 14F,https://i.ytimg.com/vi/2fivlRqlQsU/hqdefault.jpg,1
2FYG7BjyIgg,한국인들이 보인 놀라운 행동이 미국유명방송에서 보도되자 순식간에 615만회의 조회수를 돌파하며 전세계가 난리난 상황,https://i.ytimg.com/vi/2FYG7BjyIgg/hqdefault.jpg,1
TSGLP2gx_20,【잡지식】콜라는 소화제로 사용이 가능하다,https://i.ytimg.com/vi/TSGLP2gx_20/hqdefault.jpg,1
tuGhY4VXEAE,SSG는 왜 대만의 모리만도를 선택했나?ㅣ모리만도 스카우트리포트 공개 ㅣ이제 트레이드 쉽지 않다,https://i.ytimg.com/vi/tuGhY4VXEAE/hqdefault.jpg,1
tVRddgmluYo,[에픽 여름세일] 스팀에는 없다! 에픽 스토어에만 있는 갓겜들 추천,https://i.ytimg.com/vi/tVRddgmluYo/hqdefault.jpg,1
u1iWt_70Vrw,성시경도 방송에서 짝퉁 프리지아를 질색했었던 소름돋는 이유 ㄷㄷ,https://i.ytimg.com/vi/u1iWt_70Vrw/hqdefault.jpg,1
u2cupk4L8dI,제 2의 함소원ㄷㄷ전국민을 속여먹던 지연수가 들켜버린 20가지 거짓말,https://i.ytimg.com/vi/u2cupk4L8dI/hqdefault.jpg,1
u6bEnTMscp4,K리그 대표 폭주기관차 귀염둥이 우당탕탕 팔라시오스 모음,https://i.ytimg.com/vi/u6bEnTMscp4/hqdefault.jpg,1
u78pejvz6o8,사고친 여자 연예인의 역대급 뻔뻔한 복귀 TOP 4,https://i.ytimg.com/vi/u78pejvz6o8/hqdefault.jpg,1
3C2pkF6vlMA,한국 제철과일 먹고 영국에 돌아간 토트넘 선수단 인터뷰에 난리난 영국상황 그런데 일본간 PSG는 급중대발표 나와 경악한 일본상황 더이상 못참겠다 파리 복귀선언,https://i.ytimg.com/vi/3C2pkF6vlMA/hqdefault.jpg,1
3d-_meehW8Q,옛날부터 내려오는 일본 ‘오하구로’ 얼굴은 하얗고 입술은 붉게 칠한 후 치아는 검어야 섹시한 화장법,https://i.ytimg.com/vi/3d-_meehW8Q/hqdefault.jpg,1
3fXYL-Q6sJ0,이혼하고 불쌍한척 하더니... 충격적인 실체 드러나버린 여자 연예인 TOP3,https://i.ytimg.com/vi/3fXYL-Q6sJ0/hqdefault.jpg,1
3H4rtsTzaoU,이찬원 임영웅 꺾고 '영화 음악의 왕' 등극!! 믿을 수 없다! tvN 최고 인기 드라마 황금시간대 첫 출연. 저작권료는 얼마입니까?,https://i.ytimg.com/vi/3H4rtsTzaoU/hqdefault.jpg,1
uaPywxrhmYY,?원피스 필수템? | 노브라 완전 가능? 브라해방기? 최애니플패치❤‍?,https://i.ytimg.com/vi/uaPywxrhmYY/hqdefault.jpg,1
ufghZT-CnqQ,라면+요거트+핫소스+라임;;; 이 조합... 나쁘지 않을 지도...? (저희도 알고싶지 않았어요) / 스브스뉴스,https://i.ytimg.com/vi/ufghZT-CnqQ/hqdefault.jpg,1
3nG-MSQM1kg,각종 논란의 중심이 된 유명한 마스코트 캐릭터 TOP5,https://i.ytimg.com/vi/3nG-MSQM1kg/hqdefault.jpg,1
3Qdhe_fOhzo,당신의 마음을 따뜻하게 할 친절의 순간들 !,https://i.ytimg.com/vi/3Qdhe_fOhzo/hqdefault.jpg,1
3vY6naYwlao,리니지 이번에는 AI 봇 논란..? 무너진 NC의 신뢰,https://i.ytimg.com/vi/3vY6naYwlao/hqdefault.jpg,1
3Xr_g7x6zv8,한국 노총각도 고학력 금발미녀들과 만날 수 있는 유럽 최빈국 몰도바 외국인과의 만남을 로또 당첨으로 여기는 그녀들,https://i.ytimg.com/vi/3Xr_g7x6zv8/hqdefault.jpg,1
3ZdszHmh9Uw,한산대첩을 승리로 이끈 결정적 '첩보'의 정체는? / 비머실록 / 비디오머그,https://i.ytimg.com/vi/3ZdszHmh9Uw/hqdefault.jpg,1
upWMv0VJhGQ,[실시간] 김민재 이탈리아 도착 메디컬 테스트 시작!! 오늘 오피셜 나오나? / 토트넘 다음 시즌 새로운 공격 패턴 3가지,https://i.ytimg.com/vi/upWMv0VJhGQ/hqdefault.jpg,1
41ZMgdNR9mE,플스 역대급 여름 할인 시작 !! - 무조건 사야하는 플스 세일 게임 추천,https://i.ytimg.com/vi/41ZMgdNR9mE/hqdefault.jpg,1
4MGe4Fbc2Vo,세계에서 가장 비싸고 유명한 음식점 Top 11 !,https://i.ytimg.com/vi/4MGe4Fbc2Vo/hqdefault.jpg,1
4s5hAOgxYf8,지금까지 카메라에 포착된 집으로 돌아오는 군인들의 가장 감동적인 순간들!,https://i.ytimg.com/vi/4s5hAOgxYf8/hqdefault.jpg,1
UYud9fLxWd8,유럽 한복판에 등장한 독일 소녀들이 갑자기한국어로 노래 시작하자 모두가 눈물 펑펑 쏟은 이유,https://i.ytimg.com/vi/UYud9fLxWd8/hqdefault.jpg,1
UYuwdnxiqhQ,해킹 당해 피해본 축구선수 \u0026 팀 TOP8,https://i.ytimg.com/vi/UYuwdnxiqhQ/hqdefault.jpg,1
51ze45chUjc,표절만랩 유희열이 29살 연하 후배에게 저지른 싸이코패스급 만행ㄷㄷㄷ (Feat.김장훈 폭로),https://i.ytimg.com/vi/51ze45chUjc/hqdefault.jpg,1
52_kyyD_dCo,박은빈 연기에 제작비 200억이 들어가자 전국에서 벌어지고 있는 놀라운 일들,https://i.ytimg.com/vi/52_kyyD_dCo/hqdefault.jpg,1
U_zmYTw-NLw,트와이스 미나 역대급 부잣집 딸이 KPOP아이돌이 된 이유[Twice Mina] (ENGINDO),https://i.ytimg.com/vi/U_zmYTw-NLw/hqdefault.jpg,1
v0MZkSevhTQ,늑대랑 1대1 떠서 이기는 거 가능?,https://i.ytimg.com/vi/v0MZkSevhTQ/hqdefault.jpg,1
v5C5EbKs310,이혼 안 당한게 기적이라는 남자 연예인 TOP3,https://i.ytimg.com/vi/v5C5EbKs310/hqdefault.jpg,1
5B2rr_RruHM,세번 이혼한 이상아 호텔 불륜현장 발각돼 전남편 결국 폭로,https://i.ytimg.com/vi/5B2rr_RruHM/hqdefault.jpg,1
5I8YIc-5RMM,[젭포일러] 잠입 수사 이게 맞아..? 맞고 구르고 지지고의 굴레? 3-4회 코멘터리 | 인사이더 Insider?,https://i.ytimg.com/vi/5I8YIc-5RMM/hqdefault.jpg,1
5LOX9LulgHg,악마에게 영혼을 판 '천재' 바이올리니스트 (파가니니 카프리스 24번 총정리),https://i.ytimg.com/vi/5LOX9LulgHg/hqdefault.jpg,1
VCRN2zKMHYs,공 하나로 간단 컵수계산,https://i.ytimg.com/vi/VCRN2zKMHYs/hqdefault.jpg,1
5Pd0jRpAGFU,“25조? 한국 비장의 무기 2개더 남았다” 한국 폴란드 1600대 초대형 무기동맹 발표후 인니와 일본 동시에 사색이 된 이유,https://i.ytimg.com/vi/5Pd0jRpAGFU/hqdefault.jpg,1
5pmkmlCWTLQ,엑스박스(게임 패스)가 최고가 될 가능성이 높은 이유 (이제 증명만 하면 됨),https://i.ytimg.com/vi/5pmkmlCWTLQ/hqdefault.jpg,1
5SMVbiBhQpQ,현시대 최고의 골잡이 레반도프스키의 개꿀잼썰 모음.ZIP,https://i.ytimg.com/vi/5SMVbiBhQpQ/hqdefault.jpg,1
vh_EKs7bro4,최근 카스온라인에 큰 사건이 터졌습니다 (대만 인플루언서의 슈퍼계정),https://i.ytimg.com/vi/vh_EKs7bro4/hqdefault.jpg,1
VJgwlxTLNQs,지나치게 강해져버린 미국 국회의원,https://i.ytimg.com/vi/VJgwlxTLNQs/hqdefault.jpg,1
VkQTY3HOb80,브레이브걸스 롤린 역주행하기전에 탈퇴해버린 멤버의 놀라운 근황,https://i.ytimg.com/vi/VkQTY3HOb80/hqdefault.jpg,1
vLqv-1J91Gg,세계적인 패션쇼에서 선보인 한국인 모델의 특이한 워킹에 모두가 경악한 이유,https://i.ytimg.com/vi/vLqv-1J91Gg/hqdefault.jpg,1
64R9CQJFOvw,최근 심각하게 살쪘다는 아이브 리즈 근황ㄷㄷ,https://i.ytimg.com/vi/64R9CQJFOvw/hqdefault.jpg,1
64WUUkYnC3o,한국에서의 토트넘 경기가 전세계로 송출되자 한국인들을 전세기로 영국에 모셔와야 한다며 난리난 영국반응 및 해외언론보도,https://i.ytimg.com/vi/64WUUkYnC3o/hqdefault.jpg,1
6GzZjpfxWWQ,얼마나 예쁘길래!! 투르크메니스탄 여성과 결혼 시 외국남성은 5천만원의 세금!! 중앙아시아의 북한,https://i.ytimg.com/vi/6GzZjpfxWWQ/hqdefault.jpg,1
VoqzKq4YxOE,(핫) 임영웅 서울콘서트 전세계 75개국에서 생방송! 팬덤옷을 입고 응원봉을 들고 있는 수십만 팬의 모습이 해외 기자들의 눈길을 끌었다! “임영웅 팬덤의 파워 역시 다르다” 자랑,https://i.ytimg.com/vi/VoqzKq4YxOE/hqdefault.jpg,1
VptBHqNnQfU,이제 게임은 졌구나..중국이 만들고 있는 AAA급 기대작 TOP10,https://i.ytimg.com/vi/VptBHqNnQfU/hqdefault.jpg,1
vqnxVASwt1k,상위권 본격승부처 8월/키움 애플러 결론/LG 오프너-불펜데이 총력전/KT 상위권에 에이스 전진배치,https://i.ytimg.com/vi/vqnxVASwt1k/hqdefault.jpg,1
vU-3KWx9p1g,나폴리 역대 최고의 수비수 TOP 8,https://i.ytimg.com/vi/vU-3KWx9p1g/hqdefault.jpg,1
VWsGhssUnyc,천왕성과 해왕성은 왜 색이 다를까,https://i.ytimg.com/vi/VWsGhssUnyc/hqdefault.jpg,1
6Qvq3w6Xs48,오디션 합격|기획사 별 프리패스상 공개! | SMYGJYPCUBE 프리패스상|,https://i.ytimg.com/vi/6Qvq3w6Xs48/hqdefault.jpg,1
vXT1f7qyZbk,논란의 활인당 '카리나 사주' 그 놀라운 내용들,https://i.ytimg.com/vi/vXT1f7qyZbk/hqdefault.jpg,1
VZFqEx7RB_0,결혼앞둔 김연아 재산은 얼마?  혼전임신 일까?,https://i.ytimg.com/vi/VZFqEx7RB_0/hqdefault.jpg,1
W0r5pqdxefE,프리지아 송지아 얘도 헨리처럼 중국으로 도망가나 ㄷㄷ?,https://i.ytimg.com/vi/W0r5pqdxefE/hqdefault.jpg,1
w1EqnbtNriA,서양남에게 빠져 깜빵까지 다녀온 얼짱여배우,https://i.ytimg.com/vi/w1EqnbtNriA/hqdefault.jpg,1
W2AZSzd0KC0,아직 잘나가는 줄 알고 방송에서 건방 떨다가 바로 비호감 된 여배우 TOP 3,https://i.ytimg.com/vi/W2AZSzd0KC0/hqdefault.jpg,1
72ZXkV7Y0gI,한국인들이 단체로 야구장 들어간 뒤 찍힌 사진 한장에 전세계 경악한 이유,https://i.ytimg.com/vi/72ZXkV7Y0gI/hqdefault.jpg,1
w9uSlZpIFvA,결혼식에 후배 한명도 안왔다는 역대급 노인성 개그맨,https://i.ytimg.com/vi/w9uSlZpIFvA/hqdefault.jpg,1
waBH9Z6E1Ng,|중국반응| 중국언론: 한국 폴란드에 총 145억 달러 대규모 방산 수출 임박! K-2 180대 K-9 670대 FA-50 50대까지!,https://i.ytimg.com/vi/waBH9Z6E1Ng/hqdefault.jpg,1
7agY69WJYfg,단돈 1000원이면 풀카본 핸들 다 가능합니다!!,https://i.ytimg.com/vi/7agY69WJYfg/hqdefault.jpg,1
7sGsziLcEh0,여자친구 완전체 복귀 가능성,https://i.ytimg.com/vi/7sGsziLcEh0/hqdefault.jpg,1
7sQTrPfKA2o,여름 할인 또 한다 !! 무조건 사야하는 에픽게임즈 / 스팀 게임 추천 + 무료 게임,https://i.ytimg.com/vi/7sQTrPfKA2o/hqdefault.jpg,1
7sV5VCodKj0,오늘아침 ‘미스터트롯2’ 회의실에서 탑6 재회!팬들은 팬덤옷 입고 기다렸다! 영탁은 MC김성주와 붐을 반갑게 안고 TV조선사옥에 입장!30분늦게 도착한 김희재가 영탁의인사 무시,https://i.ytimg.com/vi/7sV5VCodKj0/hqdefault.jpg,1
wPcZ6G1PpHk,현시대 최고의 댄싱머신 폴 포그바 개꿀잼썰 모음.ZIP,https://i.ytimg.com/vi/wPcZ6G1PpHk/hqdefault.jpg,1
8gbOIQumVqs,파리에서 펼펴진 중국인들의 개그 지구상의 모든 것이 중국의 것 ‘반대 시위하자 그건 대만인들’,https://i.ytimg.com/vi/8gbOIQumVqs/hqdefault.jpg,1
wsD-y_iA58o,KF-21 초도비행때 찍힌 놀라운 장면 비행성공후 영국 국방부 초대형 제안 나오자 뒤늦게 크게 잘못되었음을 깨달은 인니상황 5세대 전투기 흔적 발견된 KF-21 모습,https://i.ytimg.com/vi/wsD-y_iA58o/hqdefault.jpg,1
WW1GTMbWGYs,러시아 우크라이나에 더 많은 병력을 투입 전쟁을 확전시키겠다고 발표하자 미국 러시아의 점령 지역 확대를 막겠다며 우크라이나 전쟁에 미국의 F-15와 F-16 전투기를 출격시킨다,https://i.ytimg.com/vi/WW1GTMbWGYs/hqdefault.jpg,1
WW8PwhvpwTc,결국 들켜버린 청순여배우의 추잡한 사생활,https://i.ytimg.com/vi/WW8PwhvpwTc/hqdefault.jpg,1
WxFtCXPuJKQ,'우영우' 제작.한남더힐 매매...'세계최고 몸값' 음바페 주급으로 할 수 있는 일,https://i.ytimg.com/vi/WxFtCXPuJKQ/hqdefault.jpg,1
WyDxXTNS_J0,푸른 눈의 할아버지 캐리 마허 “롯데 팬으로 산다는 건”｜최준석이 아닌 손승락 유니폼 입은 사연｜롯데 우승에 인생 건 캐리 마허 인터뷰 1편 이영미의 셀픽쇼,https://i.ytimg.com/vi/WyDxXTNS_J0/hqdefault.jpg,1
8v0XsrhpDYQ,제작에 진심인 게임 숲속의 작은 마녀 얼리액세스 리뷰 | 심플한 영상 리뷰,https://i.ytimg.com/vi/8v0XsrhpDYQ/hqdefault.jpg,1
9-DmWLP82MY,?PS4 PS5 / XO XSX / PC(스팀) 8월 신작 게임 한눈에 보기,https://i.ytimg.com/vi/9-DmWLP82MY/hqdefault.jpg,1
x-jcO5LtX50,2022 아육대 2년만에 돌아왔는데..,https://i.ytimg.com/vi/x-jcO5LtX50/hqdefault.jpg,1
94KvfCGdVhY,?이순신 장군이 중국인이라는 중국게임 광고  [4399 korea 광고 논란],https://i.ytimg.com/vi/94KvfCGdVhY/hqdefault.jpg,1
x4h9hKxDBLA,인도에서 따릉이와 사고가 났을 땐 어떻게 해야 할까?,https://i.ytimg.com/vi/x4h9hKxDBLA/hqdefault.jpg,1
X8O3NITadyc,임영웅 상반기 최고 매출 스타 등극! 얼마? 대세 of 대세 확인! 유재석 BTS 이병헌 전지현 몇 위? 콘서트 정규앨범 광고 뉴스장터,https://i.ytimg.com/vi/X8O3NITadyc/hqdefault.jpg,1
9I1wYwE0Ulw,뜨자마자 충격적인 과거가 폭로되어 나락간 연예인 (ft.무덤에서?),https://i.ytimg.com/vi/9I1wYwE0Ulw/hqdefault.jpg,1
9ioQ5gf8atU,인종차별 현장,https://i.ytimg.com/vi/9ioQ5gf8atU/hqdefault.jpg,1
9OL-wTLC5IE,왜 지드래곤은 욕 안먹음?ㄷㄷ 이효리가 제주도에 카페창업하고 욕먹는 결정적인 이유 (+이중성 논란),https://i.ytimg.com/vi/9OL-wTLC5IE/hqdefault.jpg,1
XB0J7HKWc6c,진앤쥬스 고한이 배신자인 이유 ㄷㄷ,https://i.ytimg.com/vi/XB0J7HKWc6c/hqdefault.jpg,1
XdrrMyvWKD0,영탁이 엘리베이터에서 정동원의 인사를 무시했던 이유는? 우리 관계에 금이 났다. 무슨 일?? 창피한 상황?! 모든 일을 목격한 MC붐이 영탁과 정동원의 현재 관계를 폭로한다,https://i.ytimg.com/vi/XdrrMyvWKD0/hqdefault.jpg,1
9UcdW4edSxs,[잡지식 #7 족발]  고기에 형광색상이!? 먹어도되나? (1.2배속 필),https://i.ytimg.com/vi/9UcdW4edSxs/hqdefault.jpg,1
a8Xiv8ybM_4,【잡지식】혈액형의 O형은 원래 C형이였다,https://i.ytimg.com/vi/a8Xiv8ybM_4/hqdefault.jpg,1
xkoS730r_o0,[블소2] 1900억 무과금 유저는 누구?,https://i.ytimg.com/vi/xkoS730r_o0/hqdefault.jpg,1
Xm6vqu9sz8o,[멤버십]잼민이가 미래다,https://i.ytimg.com/vi/Xm6vqu9sz8o/hqdefault.jpg,1
aaJ_Je8Vgbk,한국인이면 보세요,https://i.ytimg.com/vi/aaJ_Je8Vgbk/hqdefault.jpg,1
ABOXKzmtgpo,대화형 AI로부터 정말 위로받을 수 있을까?,https://i.ytimg.com/vi/ABOXKzmtgpo/hqdefault.jpg,1
Xnn7dzu6w_g,일본 방문한 미국교수가 한국의 발전 속도에 결정적 차이를 느낀 이유 (70년간 변화ㄷㄷ),https://i.ytimg.com/vi/Xnn7dzu6w_g/hqdefault.jpg,1
Aczo7H3rkjk,故남정임 이른나이 떠나게된 진짜원인 이대근 뒤늦게 입열다 인생의 독이 된 두번의 결혼과 수많은 스캔들,https://i.ytimg.com/vi/Aczo7H3rkjk/hqdefault.jpg,1
aD2zeR8BAjQ,?더 이상 게임 개발은 한국이 중국을 이길 수 없다.?,https://i.ytimg.com/vi/aD2zeR8BAjQ/hqdefault.jpg,1
Adw_a9V_0LU,스트릿 우먼 파이터 노제 포브스 선정 가장 2021년처럼 생긴 사람 (노지혜 NO:ZE) [ENG],https://i.ytimg.com/vi/Adw_a9V_0LU/hqdefault.jpg,1
AECqDjB5KKc,한국인 당신이 일본인 보다 12% 더 많이 갖고 있는 것?(Feat. 과거엔 일본의 23%…) | 한일 역전의 납득할 수 있는 이유,https://i.ytimg.com/vi/AECqDjB5KKc/hqdefault.jpg,1
AEejfkPNyk0,일본 고교야구 고시엔 우승 확률은 얼마나 될까?,https://i.ytimg.com/vi/AEejfkPNyk0/hqdefault.jpg,1
agnN6U7-JRs,장영란 남편 한창 한의원 원장 재산 공개 나이 병원 건물 위치,https://i.ytimg.com/vi/agnN6U7-JRs/hqdefault.jpg,1
xrIdxYIjzZw,? 의원내각제가 대체 뭘까?? / ? 한 번에 이해 가능 (11분컷),https://i.ytimg.com/vi/xrIdxYIjzZw/hqdefault.jpg,1
XrLUqeRgtPg,페이스북 이전에 먼저 한국에는 싸이월드가 있었다 초연결 국가 한국,https://i.ytimg.com/vi/XrLUqeRgtPg/hqdefault.jpg,1
XvzsmOUeB7A,인류가 멸종 위기에 처할 뻔했던 사건!,https://i.ytimg.com/vi/XvzsmOUeB7A/hqdefault.jpg,1
xx0EDue9o2k,한기범 애원에 무너진 서장훈의 눈물 참다참다 결국 터져버린 허재의 분노,https://i.ytimg.com/vi/xx0EDue9o2k/hqdefault.jpg,1
ao0mja-K43s,한국과 차원이 다르다던 일본 인기그룹 미국 오디션 나갔다가 개망신당한 이유 ㅋㅋ,https://i.ytimg.com/vi/ao0mja-K43s/hqdefault.jpg,1
ap8UtSTYbd8,린저씨마저 등 돌린 엔씨의 치명적인 문제점! 팩트인데 이것도 신고하려고?,https://i.ytimg.com/vi/ap8UtSTYbd8/hqdefault.jpg,1
APphp9thtW8,[잡지식 #8 폭탄]  세상에서 제일 강력한 폭탄,https://i.ytimg.com/vi/APphp9thtW8/hqdefault.jpg,1
asM-Njx_Xh0,['찬또야 어디가?' 6회 예고편] 대구의 자존심 이찬원은 백국화 꽃다발을 손에 들고 고향에 갔다. 뭐지? 유명하지만 항상 한 사람에게 고개 숙이다. 역대 최고 시청률 순간!!!,https://i.ytimg.com/vi/asM-Njx_Xh0/hqdefault.jpg,1
Y241SuSac4E,한국사람들 대부분이 모르는 우영우 변호사의 실제모델 미국에서 난리난 이유,https://i.ytimg.com/vi/Y241SuSac4E/hqdefault.jpg,1
Y7qIAc3LOxM,2022년 재미있는 스팀 무료게임 추천 TOP 7,https://i.ytimg.com/vi/Y7qIAc3LOxM/hqdefault.jpg,1
YBxCjSbKIWo,임영웅 감동스토리 방송 화제 폭발! 채널S '김구라의 라떼9' 가수 보니 크게 감동받았다 MC 김지민 격한 공감! 정규앨범 콘서트 뉴스장터,https://i.ytimg.com/vi/YBxCjSbKIWo/hqdefault.jpg,1
YFMQOW8iQJU,메이플 ?익스트림 2차 업데이트의 35가지 내용에 대해 알아보자,https://i.ytimg.com/vi/YFMQOW8iQJU/hqdefault.jpg,1
b-3BpyznHx8,소속사 대표와 해외도킹 성공 후 인지도 급상승한 유명연예인,https://i.ytimg.com/vi/b-3BpyznHx8/hqdefault.jpg,1
b-n1DYciTYE,한국교육 논문쓰러온 미국교사 12명이 고속도로에서 멈춰 경악한 이유,https://i.ytimg.com/vi/b-n1DYciTYE/hqdefault.jpg,1
YfXzasL5e-k,⚔세나 레볼루션 과연 갓겜일까? 흔한 양산형일까? [세븐나이츠 레볼루션 프리뷰],https://i.ytimg.com/vi/YfXzasL5e-k/hqdefault.jpg,1
YH8vWw4NtCM,[충격단독] 상하이 스캔들!!! (+김동연 여비서),https://i.ytimg.com/vi/YH8vWw4NtCM/hqdefault.jpg,1
YkWAzvlCZEs,검찰공화국의 목적!!!(+업비트 임종석?),https://i.ytimg.com/vi/YkWAzvlCZEs/hqdefault.jpg,1
yMzot0GwACQ,토트넘 레비회장이 클롭감독 망신주며 손흥민 리그1위 만들어버린 이례적상황 김민재 이탈리아행은 복수극! 나폴리간 뜻밖의 세가지이유 난리난 해외반응 이적,https://i.ytimg.com/vi/yMzot0GwACQ/hqdefault.jpg,1
